delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_date,expected_delivery_hours,actual_delivery_hours
23964.0,ekart,groceries,ev bike,standard,east,hot,230.8,6.19,no,delivered,4,1172.57,2025-06-23 13:06:00,6.8,6.2
23965.0,shadowfax,furniture,ev van,standard,north,clear,27.4,25.5,no,delivered,5,213.5,2025-06-02 06:14:00,1.1,0.7
23966.0,fedex,documents,scooter,two day,south,cold,271.6,20.5,no,delivered,3,1419.5,2025-03-01 06:12:00,7.7,7.5
23967.0,delhivery,electronics,ev bike,same day,central,foggy,51.1,2.75,no,delivered,4,363.75,2025-02-01 13:52:00,1.7,1.3
23968.0,blue dart,documents,bike,same day,west,cold,94.4,28.74,no,delivered,5,658.22,2025-02-20 11:41:00,3.1,3.0
23969.0,dhl,electronics,ev bike,express,east,clear,205.0,3.67,yes,delayed,2,1086.01,2025-05-03 19:31:00,5.9,8.2
23970.0,blue dart,groceries,van,same day,west,cold,100.9,8.12,no,delivered,5,628.86,2025-05-20 17:25:00,3.0,2.7
23971.0,fedex,electronics,ev bike,same day,north,clear,135.8,24.51,no,delivered,5,852.53,2025-06-01 19:07:00,4.2,3.7
23972.0,ekart,documents,ev bike,express,north,hot,117.4,0.67,yes,delayed,3,638.05,2025-05-20 14:48:00,3.7,6.3
23973.0,ekart,cosmetics,van,express,west,foggy,271.1,46.27,yes,delayed,2,1544.31,2025-04-10 08:25:00,7.9,10.9
23974.0,delhivery,fragile items,van,same day,east,stormy,96.8,13.58,yes,failed,2,624.74,2025-05-05 18:04:00,3.2,5.5
23975.0,fedex,fragile items,ev bike,same day,south,rainy,53.5,10.26,no,delivered,5,398.28,2025-02-03 09:35:00,1.2,1.1
23976.0,blue dart,pharmacy,ev van,express,north,stormy,41.8,46.76,yes,failed,1,399.28,2025-01-03 19:42:00,1.1,3.6
23977.0,shadowfax,furniture,van,express,east,stormy,25.2,8.91,yes,delayed,2,202.73,2025-06-13 06:16:00,0.6,1.7
23978.0,ecom express,automobile parts,ev van,two day,west,rainy,273.9,7.25,no,delivered,3,1391.25,2025-03-23 16:38:00,7.6,7.3
23979.0,ecom express,pharmacy,van,same day,south,hot,222.9,41.31,yes,delayed,2,1338.43,2025-03-17 10:19:00,6.4,8.0
23980.0,xpressbees,electronics,ev van,standard,east,foggy,182.5,1.59,no,delivered,3,917.27,2025-03-08 15:52:00,5.4,4.9
23981.0,amazon logistics,automobile parts,truck,two day,north,foggy,232.1,0.67,no,delivered,3,1162.27,2025-03-28 18:17:00,6.9,6.4
23982.0,ecom express,pharmacy,ev bike,standard,central,clear,177.2,36.4,no,delivered,4,995.2,2025-06-05 06:44:00,4.9,4.3
23983.0,xpressbees,pharmacy,ev bike,standard,central,clear,265.6,43.29,no,delivered,5,1457.87,2025-06-21 09:40:00,7.7,7.5
23984.0,ekart,electronics,ev bike,express,south,clear,78.5,15.08,no,delivered,3,487.74,2025-01-14 17:29:00,2.3,2.1
23985.0,fedex,furniture,ev van,standard,east,stormy,190.8,30.44,no,delivered,4,1045.32,2025-03-18 18:55:00,6.1,5.6
23986.0,amazon logistics,furniture,van,standard,west,clear,244.9,43.69,no,delivered,4,1355.57,2025-02-10 19:12:00,7.1,7.0
23987.0,xpressbees,fragile items,ev bike,same day,north,clear,15.5,25.55,no,delivered,4,254.15,2025-05-28 16:30:00,0.9,0.4
23988.0,dhl,groceries,ev bike,same day,east,foggy,46.3,47.08,no,delivered,5,472.74,2025-04-18 11:24:00,1.6,1.4
23989.0,blue dart,groceries,truck,express,south,hot,241.8,3.76,no,delivered,5,1270.28,2025-04-04 18:28:00,7.4,7.2
23990.0,blue dart,cosmetics,scooter,same day,east,clear,9.6,11.74,no,delivered,5,183.22,2025-04-16 15:55:00,0.6,0.4
23991.0,dhl,electronics,van,standard,east,stormy,244.0,30.2,no,delivered,3,1310.6,2025-06-05 11:51:00,7.2,6.7
23992.0,amazon logistics,cosmetics,scooter,express,east,cold,174.7,4.97,yes,delayed,2,938.41,2025-03-22 07:04:00,5.0,5.8
23993.0,fedex,electronics,bike,same day,west,cold,176.2,1.55,no,delivered,3,985.65,2025-02-07 11:24:00,5.2,4.6
23994.0,delhivery,documents,ev van,two day,south,cold,169.3,1.0,no,delivered,4,849.5,2025-02-02 08:01:00,5.2,5.0
23995.0,ecom express,furniture,ev bike,express,west,cold,233.5,43.4,yes,delayed,3,1347.7,2025-06-14 09:38:00,6.9,9.6
23996.0,dhl,clothing,truck,two day,south,hot,208.5,24.76,no,delivered,3,1116.78,2025-03-30 11:14:00,6.1,5.8
23997.0,dhl,electronics,van,express,north,hot,73.5,48.26,no,delivered,4,562.28,2025-01-12 07:40:00,2.8,2.3
23998.0,amazon logistics,groceries,bike,same day,west,stormy,234.1,10.29,yes,delayed,3,1301.37,2025-03-23 19:08:00,6.5,8.1
23999.0,dhl,cosmetics,van,standard,east,hot,208.5,22.33,no,delivered,5,1109.49,2025-06-18 07:43:00,5.9,5.7
24000.0,shadowfax,documents,scooter,same day,west,cold,255.2,0.67,no,delivered,4,1377.92,2025-06-23 08:28:00,7.5,7.0
24001.0,ecom express,documents,truck,same day,south,rainy,251.6,17.05,yes,delayed,3,1409.15,2025-06-16 17:13:00,7.1,8.5
24002.0,fedex,cosmetics,van,express,west,rainy,99.7,40.32,yes,failed,1,669.46,2025-01-31 10:27:00,3.0,5.8
24003.0,shadowfax,automobile parts,ev van,express,north,stormy,168.2,36.27,yes,delayed,3,999.81,2025-02-23 07:29:00,5.3,6.1
24004.0,dhl,furniture,ev van,same day,central,stormy,226.4,40.05,yes,delayed,3,1352.15,2025-03-16 10:49:00,6.4,8.2
24005.0,ecom express,pharmacy,truck,express,central,cold,109.0,46.78,no,delivered,5,735.34,2025-02-22 18:00:00,3.2,3.0
24006.0,delhivery,fragile items,ev van,express,south,hot,294.8,29.68,yes,delayed,3,1613.04,2025-04-04 19:17:00,8.4,9.6
24007.0,ekart,electronics,scooter,same day,south,rainy,183.2,45.36,yes,delayed,2,1152.08,2025-04-29 16:20:00,5.1,5.6
24008.0,ecom express,automobile parts,bike,standard,north,hot,262.5,12.3,no,delivered,3,1349.4,2025-04-26 15:28:00,7.5,7.2
24009.0,fedex,furniture,truck,same day,central,clear,194.1,26.9,no,delivered,4,1151.2,2025-03-10 12:08:00,5.8,5.8
24010.0,blue dart,groceries,bike,standard,north,cold,19.1,32.16,no,delivered,4,191.98,2025-03-31 10:20:00,0.6,0.4
24011.0,dhl,pharmacy,ev van,standard,central,foggy,227.1,24.89,no,delivered,4,1210.17,2025-02-14 13:00:00,6.8,6.4
24012.0,ekart,automobile parts,bike,express,north,rainy,71.8,31.61,yes,delayed,2,503.83,2025-01-11 08:34:00,2.3,5.1
24013.0,fedex,automobile parts,ev van,standard,central,foggy,234.5,25.58,no,delivered,4,1249.24,2025-02-16 12:08:00,7.1,6.9
24014.0,ekart,cosmetics,ev bike,standard,south,hot,74.5,47.6,no,delivered,4,515.3,2025-03-18 12:19:00,2.4,2.0
24015.0,dhl,furniture,scooter,express,east,cold,35.1,38.65,yes,delayed,2,341.45,2025-01-09 14:12:00,0.9,4.3
24016.0,ecom express,clothing,truck,express,north,clear,210.1,30.5,no,delivered,4,1192.0,2025-03-29 15:06:00,6.2,5.8
24017.0,delhivery,clothing,truck,express,south,hot,121.8,18.11,yes,failed,2,713.33,2025-05-03 11:30:00,3.5,5.9
24018.0,xpressbees,fragile items,ev bike,two day,central,stormy,6.2,11.6,no,delivered,3,95.6674,2025-01-14 12:22:00,0.7,0.4
24019.0,delhivery,clothing,van,same day,east,rainy,272.2,27.25,yes,failed,2,1542.75,2025-02-02 13:39:00,8.4,10.6
24020.0,fedex,furniture,truck,express,south,clear,167.8,19.3,no,delivered,4,946.9,2025-03-12 14:20:00,4.8,4.7
24021.0,xpressbees,groceries,van,same day,central,foggy,179.2,47.51,no,delivered,5,1138.53,2025-05-31 09:47:00,5.8,5.8
24022.0,ecom express,cosmetics,bike,express,central,foggy,114.3,23.88,yes,delayed,2,693.14,2025-03-11 13:04:00,3.7,4.5
24023.0,ekart,groceries,ev bike,standard,east,hot,108.0,39.66,no,delivered,3,658.98,2025-01-14 19:00:00,3.3,2.8
24024.0,delhivery,cosmetics,scooter,express,south,stormy,46.7,21.47,yes,delayed,2,347.91,2025-04-11 12:38:00,2.2,3.7
24025.0,xpressbees,furniture,scooter,express,central,hot,26.0,22.79,no,delivered,4,248.37,2025-01-01 08:20:00,0.9,0.4
24026.0,ecom express,fragile items,scooter,express,east,hot,155.8,0.69,no,delivered,5,831.07,2025-06-17 10:34:00,4.2,3.8
24027.0,shadowfax,clothing,truck,same day,south,rainy,198.6,49.52,yes,delayed,2,1242.46,2025-04-14 11:49:00,5.7,8.2
24028.0,delhivery,cosmetics,ev bike,express,east,foggy,170.4,13.47,yes,delayed,3,942.41,2025-05-10 12:18:00,4.9,6.6
24029.0,fedex,cosmetics,ev bike,express,south,hot,295.1,25.25,no,delivered,4,1601.25,2025-02-20 19:07:00,8.9,8.4
24030.0,dhl,fragile items,truck,same day,south,cold,218.3,48.75,yes,failed,2,1337.75,2025-01-31 09:49:00,5.8,8.6
24031.0,fedex,furniture,van,standard,west,foggy,258.0,15.57,no,delivered,4,1336.71,2025-05-05 19:43:00,7.7,7.3
24032.0,delhivery,documents,ev van,standard,south,stormy,9.2,1.32,no,delivered,3,95.6674,2025-03-31 06:52:00,0.6,0.5
24033.0,ekart,furniture,van,standard,east,rainy,21.0,6.86,no,delivered,4,125.58,2025-05-02 07:58:00,0.9,0.7
24034.0,ecom express,automobile parts,bike,express,west,clear,35.9,34.39,no,delivered,3,332.67,2025-04-23 14:21:00,1.3,1.2
24035.0,delhivery,clothing,ev bike,same day,central,rainy,197.0,28.97,yes,delayed,2,1171.91,2025-03-01 11:03:00,6.3,7.1
24036.0,ecom express,pharmacy,ev van,same day,central,rainy,273.5,20.82,yes,delayed,3,1529.96,2025-03-23 06:35:00,8.4,9.3
24037.0,fedex,documents,scooter,two day,central,stormy,61.4,48.98,no,delivered,5,453.94,2025-02-07 14:22:00,2.1,1.6
24038.0,shadowfax,cosmetics,scooter,express,west,cold,260.9,48.51,no,delivered,3,1500.03,2025-02-20 08:23:00,7.8,7.5
24039.0,ecom express,groceries,van,two day,east,stormy,64.4,9.68,no,delivered,3,351.04,2025-01-13 09:27:00,1.5,1.4
24040.0,blue dart,fragile items,van,two day,east,cold,203.3,28.54,no,delivered,5,1102.12,2025-04-25 12:06:00,5.8,5.3
24041.0,ecom express,clothing,scooter,standard,north,foggy,16.6,32.89,no,delivered,5,181.67,2025-05-11 11:37:00,0.6,0.4
24042.0,ekart,clothing,bike,standard,west,hot,99.2,4.62,no,delivered,4,509.86,2025-06-27 06:59:00,2.7,2.5
24043.0,dhl,automobile parts,scooter,express,central,clear,155.4,14.54,yes,delayed,2,870.62,2025-06-22 13:01:00,4.5,6.2
24044.0,fedex,groceries,scooter,express,west,hot,174.7,8.46,yes,delayed,2,948.88,2025-02-14 09:35:00,5.4,6.6
24045.0,shadowfax,electronics,scooter,standard,central,foggy,97.7,28.26,no,delivered,5,573.28,2025-05-06 12:21:00,2.9,2.6
24046.0,ekart,fragile items,scooter,express,east,stormy,136.2,36.83,yes,delayed,2,841.49,2025-01-08 19:59:00,4.1,5.4
24047.0,amazon logistics,groceries,ev van,standard,north,rainy,26.5,36.35,no,delivered,4,241.55,2025-01-06 10:58:00,1.1,0.9
24048.0,delhivery,automobile parts,scooter,two day,central,stormy,116.6,4.08,no,delivered,5,595.24,2025-03-14 14:30:00,3.7,3.4
24049.0,shadowfax,groceries,ev bike,two day,east,hot,109.4,10.67,no,delivered,5,579.01,2025-04-25 18:22:00,3.5,3.3
24050.0,shadowfax,cosmetics,truck,standard,east,cold,10.5,35.17,no,delivered,4,158.01,2025-05-25 12:12:00,0.7,0.5
24051.0,fedex,pharmacy,van,express,west,clear,164.6,12.16,no,delivered,4,909.48,2025-01-14 16:36:00,4.3,4.3
24052.0,shadowfax,furniture,ev bike,same day,east,foggy,289.2,42.01,yes,delayed,3,1632.7206,2025-06-08 09:42:00,8.7,10.0
24053.0,xpressbees,furniture,bike,express,east,stormy,161.0,28.08,yes,delayed,3,939.24,2025-01-05 07:35:00,4.9,5.5
24054.0,ecom express,documents,ev bike,express,west,hot,14.5,4.14,yes,delayed,3,134.92,2025-04-08 14:50:00,0.5,1.9
24055.0,blue dart,cosmetics,van,same day,south,clear,21.7,21.4,no,delivered,4,272.7,2025-05-31 08:12:00,0.7,0.4
24056.0,fedex,furniture,ev bike,two day,east,hot,233.8,40.83,no,delivered,4,1291.49,2025-04-08 19:40:00,6.2,6.1
24057.0,shadowfax,electronics,ev van,same day,north,clear,185.8,37.19,no,delivered,4,1140.57,2025-01-27 14:20:00,5.2,5.1
24058.0,dhl,groceries,ev bike,same day,south,foggy,189.8,30.58,no,delivered,4,1140.74,2025-01-20 15:16:00,5.3,4.9
24059.0,ecom express,groceries,bike,express,west,rainy,251.0,13.41,yes,delayed,3,1345.23,2025-05-21 13:26:00,7.1,9.8
24060.0,fedex,fragile items,ev van,express,east,foggy,44.7,45.46,yes,delayed,2,409.88,2025-02-07 10:20:00,1.0,2.6
24061.0,shadowfax,groceries,ev bike,same day,south,foggy,297.1,2.95,yes,delayed,3,1595.85,2025-05-06 11:02:00,8.8,10.2
24062.0,blue dart,pharmacy,bike,same day,central,rainy,190.3,15.41,no,delivered,5,1097.73,2025-01-03 09:30:00,5.6,5.2
24063.0,dhl,electronics,scooter,express,south,hot,294.3,27.58,no,delivered,4,1604.24,2025-03-02 19:13:00,8.6,8.1
24064.0,shadowfax,groceries,ev van,same day,east,cold,171.1,17.42,no,delivered,4,1007.76,2025-03-15 11:16:00,5.4,5.1
24065.0,dhl,documents,ev van,standard,north,cold,247.4,40.39,no,delivered,4,1358.17,2025-06-09 09:00:00,6.8,6.5
24066.0,xpressbees,furniture,van,standard,central,clear,164.7,31.65,no,delivered,4,918.45,2025-04-04 14:27:00,5.2,5.0
24067.0,blue dart,automobile parts,ev van,express,central,stormy,72.3,14.03,yes,failed,2,453.59,2025-03-18 18:22:00,2.2,5.2
24068.0,blue dart,automobile parts,van,standard,central,rainy,273.7,24.25,no,delivered,5,1441.25,2025-04-26 17:23:00,8.2,8.0
24069.0,dhl,documents,ev van,two day,south,cold,146.3,11.21,no,delivered,3,765.13,2025-04-08 11:36:00,3.8,3.5
24070.0,ekart,pharmacy,truck,standard,east,hot,93.5,17.75,no,delivered,5,520.75,2025-04-10 17:15:00,3.2,2.7
24071.0,amazon logistics,automobile parts,truck,two day,east,cold,260.5,38.49,no,delivered,4,1417.97,2025-01-30 11:36:00,7.3,7.2
24072.0,amazon logistics,documents,bike,express,south,foggy,132.2,19.82,yes,failed,1,770.46,2025-02-21 19:30:00,3.9,6.1
24073.0,fedex,groceries,ev van,same day,north,clear,94.7,29.69,no,delivered,4,662.57,2025-05-27 13:23:00,3.3,3.2
24074.0,fedex,furniture,scooter,same day,west,hot,230.6,29.7,no,delivered,4,1342.1,2025-06-03 08:15:00,6.9,6.5
24075.0,ekart,electronics,scooter,standard,north,stormy,108.9,40.98,no,delivered,3,667.44,2025-05-19 18:17:00,3.2,3.0
24076.0,fedex,furniture,van,two day,central,hot,109.9,15.67,no,delivered,4,596.51,2025-04-07 12:43:00,3.5,3.1
24077.0,xpressbees,clothing,ev bike,express,north,foggy,260.7,9.79,yes,failed,1,1382.87,2025-04-01 14:40:00,7.5,10.6
24078.0,xpressbees,documents,ev bike,same day,east,stormy,222.3,48.25,yes,delayed,2,1356.25,2025-05-31 07:39:00,6.8,8.2
24079.0,ecom express,clothing,truck,express,south,clear,67.7,21.65,no,delivered,3,453.45,2025-02-02 06:42:00,2.2,1.9
24080.0,shadowfax,cosmetics,ev van,standard,south,foggy,29.4,2.53,no,delivered,5,154.59,2025-03-12 16:56:00,0.5,0.4
24081.0,dhl,fragile items,ev bike,standard,central,stormy,129.3,40.97,no,delivered,4,769.41,2025-01-24 12:05:00,3.8,3.4
24082.0,delhivery,documents,bike,same day,north,hot,148.7,1.86,no,delivered,3,849.08,2025-05-30 19:52:00,4.5,4.2
24083.0,xpressbees,electronics,ev bike,express,central,foggy,66.1,31.05,yes,delayed,2,473.65,2025-06-29 10:16:00,2.8,6.2
24084.0,amazon logistics,furniture,scooter,express,east,clear,297.1,20.12,yes,delayed,2,1606.86,2025-06-05 15:22:00,8.8,10.1
24085.0,fedex,clothing,truck,two day,west,foggy,86.7,41.08,no,delivered,5,556.74,2025-02-08 06:02:00,2.9,2.3
24086.0,ecom express,groceries,truck,same day,east,hot,44.5,47.02,no,delivered,4,463.56,2025-05-06 09:49:00,1.4,1.3
24087.0,ekart,furniture,van,same day,north,clear,36.0,4.4,no,delivered,4,293.2,2025-06-03 12:17:00,1.3,1.0
24088.0,delhivery,furniture,van,same day,east,stormy,35.3,9.06,no,delivered,4,303.68,2025-02-01 09:36:00,1.0,0.6
24089.0,shadowfax,furniture,scooter,standard,north,cold,94.2,35.53,no,delivered,4,577.59,2025-05-17 16:57:00,3.4,3.1
24090.0,blue dart,pharmacy,scooter,same day,east,cold,51.3,32.43,no,delivered,5,453.79,2025-04-29 13:21:00,1.3,0.7
24091.0,delhivery,clothing,ev van,two day,east,rainy,198.8,2.29,no,delivered,3,1000.87,2025-03-02 11:52:00,6.1,6.0
24092.0,xpressbees,cosmetics,van,two day,east,hot,194.1,16.08,no,delivered,4,1018.74,2025-04-10 09:11:00,6.0,5.9
24093.0,dhl,cosmetics,van,standard,west,rainy,33.9,19.93,no,delivered,3,229.29,2025-01-06 17:13:00,1.6,1.4
24094.0,shadowfax,clothing,ev bike,standard,south,stormy,248.7,10.19,no,delivered,3,1274.07,2025-01-19 10:29:00,7.3,7.2
24095.0,xpressbees,groceries,scooter,two day,central,hot,228.1,29.42,no,delivered,5,1228.76,2025-06-23 18:10:00,7.1,6.8
24096.0,dhl,documents,scooter,two day,east,hot,122.7,18.88,no,delivered,5,670.14,2025-04-06 17:45:00,3.9,3.7
24097.0,shadowfax,groceries,scooter,standard,west,foggy,107.1,7.31,no,delivered,5,557.43,2025-03-27 09:47:00,3.4,3.3
24098.0,fedex,cosmetics,bike,two day,east,rainy,58.5,45.33,no,delivered,5,428.49,2025-03-22 09:42:00,1.8,1.3
24099.0,shadowfax,pharmacy,van,two day,south,cold,133.5,15.56,no,delivered,4,714.18,2025-06-09 18:56:00,4.3,4.2
24100.0,xpressbees,automobile parts,bike,standard,east,foggy,138.5,1.81,no,delivered,5,697.93,2025-04-27 16:14:00,4.3,3.8
24101.0,dhl,pharmacy,van,standard,central,foggy,120.6,40.61,no,delivered,3,724.83,2025-02-28 08:04:00,3.6,3.3
24102.0,fedex,electronics,truck,two day,east,stormy,46.7,41.17,no,delivered,3,357.01,2025-06-02 12:33:00,1.0,0.7
24103.0,shadowfax,cosmetics,scooter,express,north,clear,37.5,49.38,no,delivered,3,385.64,2025-01-16 08:04:00,1.3,1.3
24104.0,blue dart,electronics,scooter,standard,west,hot,254.7,7.99,no,delivered,4,1297.47,2025-03-29 14:07:00,7.4,7.3
24105.0,blue dart,groceries,truck,same day,south,cold,45.7,42.44,no,delivered,3,455.82,2025-05-09 07:50:00,1.4,0.9
24106.0,delhivery,automobile parts,truck,same day,west,rainy,259.1,22.33,yes,delayed,3,1462.49,2025-06-16 14:32:00,7.6,8.5
24107.0,blue dart,automobile parts,ev bike,express,central,hot,191.0,15.55,no,delivered,5,1051.65,2025-05-13 09:55:00,5.9,5.6
24108.0,dhl,clothing,ev van,express,east,hot,203.2,13.96,no,delivered,4,1107.88,2025-06-09 15:59:00,6.4,6.3
24109.0,ecom express,automobile parts,scooter,express,central,foggy,113.8,2.93,yes,delayed,2,627.79,2025-02-24 18:02:00,3.7,6.8
24110.0,ecom express,automobile parts,scooter,standard,west,rainy,45.2,12.59,no,delivered,4,263.77,2025-05-16 10:57:00,1.6,1.0
24111.0,xpressbees,fragile items,truck,standard,west,foggy,129.4,31.98,no,delivered,5,742.94,2025-04-13 08:18:00,4.0,3.8
24112.0,shadowfax,fragile items,scooter,same day,central,rainy,185.4,1.65,no,delivered,5,1031.95,2025-06-08 17:21:00,5.5,5.2
24113.0,blue dart,electronics,ev bike,express,central,foggy,149.6,14.17,yes,delayed,3,840.51,2025-02-17 06:07:00,4.9,5.7
24114.0,dhl,clothing,bike,express,west,foggy,265.6,2.15,yes,delayed,2,1384.45,2025-01-06 10:11:00,7.5,8.1
24115.0,xpressbees,pharmacy,van,express,central,foggy,36.7,23.95,yes,delayed,2,305.35,2025-01-04 16:52:00,0.9,3.4
24116.0,ecom express,electronics,ev van,standard,west,rainy,219.1,45.27,no,delivered,4,1231.31,2025-06-12 17:07:00,6.4,6.1
24117.0,ecom express,documents,ev bike,same day,central,cold,161.1,32.81,no,delivered,4,1003.93,2025-01-30 17:00:00,4.4,3.8
24118.0,dhl,automobile parts,truck,same day,west,foggy,180.1,6.07,no,delivered,5,1018.71,2025-05-17 07:03:00,5.4,5.2
24119.0,fedex,automobile parts,bike,same day,east,stormy,54.2,38.44,yes,delayed,2,486.32,2025-05-22 16:05:00,2.5,4.0
24120.0,fedex,documents,ev bike,same day,south,stormy,195.5,28.37,yes,delayed,2,1162.61,2025-01-07 18:15:00,6.3,8.1
24121.0,delhivery,furniture,van,same day,central,foggy,157.4,24.46,yes,failed,1,960.38,2025-06-25 13:58:00,4.8,5.5
24122.0,blue dart,furniture,ev van,standard,central,foggy,291.9,47.06,no,delivered,5,1600.68,2025-06-14 14:06:00,8.2,7.9
24123.0,delhivery,documents,ev bike,two day,east,rainy,185.8,2.36,no,delivered,3,936.08,2025-06-12 10:15:00,5.8,5.2
24124.0,xpressbees,documents,ev van,two day,north,cold,158.1,3.63,no,delivered,5,801.39,2025-04-15 11:44:00,5.1,4.6
24125.0,ekart,groceries,bike,standard,central,hot,60.2,38.31,no,delivered,3,415.93,2025-02-17 18:05:00,1.8,1.6
24126.0,xpressbees,pharmacy,ev van,two day,south,hot,48.4,42.07,no,delivered,5,368.21,2025-03-26 19:50:00,1.6,1.2
24127.0,dhl,fragile items,ev bike,express,west,stormy,139.7,30.35,yes,delayed,2,839.55,2025-05-29 14:34:00,3.6,4.9
24128.0,amazon logistics,fragile items,scooter,express,south,foggy,210.3,15.08,yes,delayed,2,1146.74,2025-02-06 10:34:00,6.3,9.4
24129.0,blue dart,electronics,ev van,express,central,stormy,37.1,21.21,yes,delayed,2,299.13,2025-02-25 10:40:00,1.2,3.2
24130.0,ekart,pharmacy,truck,two day,east,cold,268.8,35.12,no,delivered,4,1449.36,2025-05-08 12:17:00,7.6,7.2
24131.0,blue dart,pharmacy,truck,same day,south,clear,255.4,41.52,no,delivered,4,1501.56,2025-02-01 09:19:00,7.4,7.3
24132.0,dhl,electronics,ev van,two day,west,rainy,5.2,47.47,no,delivered,3,168.41,2025-06-21 10:54:00,0.5,0.4
24133.0,shadowfax,fragile items,truck,same day,west,rainy,236.4,45.38,yes,delayed,2,1418.14,2025-04-08 12:16:00,6.9,8.7
24134.0,blue dart,pharmacy,truck,express,south,stormy,279.5,37.86,yes,delayed,3,1561.08,2025-05-19 17:58:00,8.2,9.2
24135.0,xpressbees,cosmetics,ev van,standard,north,rainy,185.4,41.19,no,delivered,4,1050.57,2025-05-29 07:52:00,5.3,5.1
24136.0,ecom express,pharmacy,ev bike,two day,central,foggy,204.7,29.03,no,delivered,4,1110.59,2025-04-20 13:15:00,6.2,5.6
24137.0,delhivery,groceries,truck,standard,central,clear,55.8,49.52,no,delivered,5,428.37,2025-04-02 17:35:00,2.0,1.5
24138.0,delhivery,clothing,ev van,two day,west,cold,159.2,6.58,no,delivered,4,815.74,2025-01-19 16:47:00,4.5,3.9
24139.0,ecom express,groceries,ev van,standard,north,cold,134.6,16.13,no,delivered,4,721.39,2025-05-02 08:17:00,4.7,4.5
24140.0,shadowfax,cosmetics,truck,two day,central,foggy,92.8,38.1,no,delivered,5,578.3,2025-03-24 18:48:00,2.6,2.2
24141.0,ecom express,pharmacy,bike,standard,east,stormy,145.5,13.39,no,delivered,5,767.67,2025-01-18 06:02:00,4.5,4.0
24142.0,xpressbees,pharmacy,ev bike,standard,west,clear,7.4,5.69,no,delivered,4,95.6674,2025-06-17 18:13:00,0.5,0.4
24143.0,xpressbees,clothing,scooter,express,west,hot,73.3,34.26,no,delivered,3,519.28,2025-06-15 13:18:00,2.0,1.6
24144.0,blue dart,electronics,truck,two day,east,rainy,102.7,4.38,no,delivered,4,526.64,2025-05-13 06:07:00,3.4,2.8
24145.0,fedex,cosmetics,van,two day,south,foggy,56.0,25.71,no,delivered,3,357.13,2025-02-16 14:50:00,2.2,1.9
24146.0,dhl,automobile parts,van,standard,central,rainy,47.3,6.9,no,delivered,5,257.2,2025-04-04 12:35:00,2.0,1.6
24147.0,amazon logistics,groceries,ev van,same day,east,stormy,163.8,30.82,yes,delayed,2,1011.46,2025-01-03 15:48:00,5.2,5.8
24148.0,delhivery,furniture,scooter,same day,central,foggy,284.3,2.58,yes,delayed,2,1529.24,2025-03-18 15:17:00,8.1,10.5
24149.0,delhivery,automobile parts,bike,two day,north,hot,161.7,6.61,no,delivered,4,828.33,2025-06-19 08:08:00,5.1,5.1
24150.0,shadowfax,documents,truck,standard,west,hot,224.5,37.78,no,delivered,3,1235.84,2025-06-19 13:24:00,6.3,5.7
24151.0,ecom express,furniture,truck,standard,north,rainy,104.3,9.67,no,delivered,4,550.51,2025-05-28 09:17:00,3.2,3.0
24152.0,ecom express,electronics,ev van,two day,north,hot,293.3,29.18,no,delivered,4,1554.04,2025-01-10 13:45:00,8.8,8.7
24153.0,shadowfax,documents,bike,standard,central,hot,107.2,26.28,no,delivered,5,614.84,2025-06-28 13:04:00,3.3,3.1
24154.0,dhl,groceries,ev van,two day,north,clear,282.2,24.38,no,delivered,3,1484.14,2025-02-04 09:53:00,8.5,8.0
24155.0,ekart,cosmetics,ev van,express,north,clear,260.1,25.7,yes,delayed,3,1427.6,2025-04-16 19:50:00,8.1,8.9
24156.0,ecom express,documents,scooter,same day,north,clear,251.9,4.63,no,delivered,3,1373.39,2025-06-09 09:33:00,7.2,7.2
24157.0,blue dart,furniture,ev bike,express,south,cold,287.2,33.28,yes,delayed,2,1585.84,2025-01-11 11:18:00,8.9,11.4
24158.0,blue dart,documents,ev van,express,north,rainy,261.1,13.46,yes,delayed,2,1395.88,2025-01-30 06:22:00,7.9,10.8
24159.0,fedex,clothing,bike,standard,north,cold,279.4,39.48,no,delivered,3,1515.44,2025-01-13 14:16:00,8.6,8.2
24160.0,dhl,fragile items,bike,standard,east,foggy,148.8,22.43,no,delivered,4,811.29,2025-02-11 07:27:00,4.8,4.7
24161.0,fedex,cosmetics,truck,express,south,rainy,70.0,27.25,yes,delayed,2,481.75,2025-01-31 14:59:00,2.7,5.5
24162.0,ecom express,pharmacy,truck,standard,east,stormy,198.0,43.99,no,delivered,4,1121.97,2025-05-13 07:05:00,6.3,6.0
24163.0,ekart,pharmacy,ev van,two day,north,cold,138.3,12.73,no,delivered,3,729.69,2025-06-08 18:21:00,4.3,3.9
24164.0,amazon logistics,clothing,ev van,two day,west,foggy,26.7,2.29,no,delivered,4,140.37,2025-03-24 11:34:00,1.2,1.1
24165.0,blue dart,furniture,bike,standard,east,clear,262.4,47.58,no,delivered,4,1454.74,2025-02-07 19:24:00,7.7,7.1
24166.0,ekart,cosmetics,ev van,same day,central,hot,3.6,13.47,no,delivered,4,145.41,2025-01-31 10:53:00,0.5,0.4
24167.0,delhivery,furniture,ev van,same day,central,hot,94.6,33.16,no,delivered,5,672.48,2025-02-22 17:45:00,3.1,2.7
